ray1,ray2,ray3,ray4,ray5,kartx,kartz,time,action
-1.983827329310016,1.268834150179699,1.2191042649106492,-0.8930171542162999,-1.1702930840495747,0.8365170343498384,0.17563065890877483,-1.1804427787103045,RIGHT_ACCELERATE
-2.094992129601492,1.3124566836245273,1.3089397576231707,-0.9379112503611182,-1.266239870016026,0.8295453959007189,0.21559563363010034,-1.1662250649397912,ACCELERATE
-2.311537853077899,1.4003014652450352,1.4193172578788973,-0.9929742350753923,-1.375797141261102,0.8213856695414508,0.25812478420418566,-1.1515752226913316,ACCELERATE
-2.353235764348597,1.3930086655889002,1.5180187832267853,-1.0445608501120949,-1.4923489374149108,0.8129338824920106,0.30358077751289647,-1.1363930016653407,RIGHT_ACCELERATE
-2.2829497319842647,1.3484865600477949,1.5851775488281257,-1.0808779208107688,-1.5778762795034345,0.8068328095616731,0.34709197375537065,-1.1222863523666704,ACCELERATE
-2.51552184498814,1.4138979827997071,1.6743786508876026,-1.1273394059678048,-1.6667418274796124,0.8001472408142093,0.3940274124865895,-1.1073851536819348,ACCELERATE
-2.733367597352183,1.470602353246611,1.7642285842036864,-1.1744826101680563,-1.7578591903075713,0.7933579530780561,0.43994810339596,-1.0930588597764488,RIGHT_ACCELERATE
-2.405220908739496,1.3403613205413738,1.8124706570903433,-1.2043209025450696,-1.8307867747959083,0.7881712547700265,0.48785316097725306,-1.0783787670731582,RIGHT_ACCELERATE
0.559322896042724,1.0277689680512998,1.7912165784059655,-1.1818030887309239,-1.8275833458121342,0.7887733491159198,0.5358563250189248,-1.0638471500322257,RIGHT_ACCELERATE
0.5279043043528485,0.6564538022515308,1.7266411869867253,-1.0563895854467908,-1.7056429014693941,0.7978642997526979,0.5835138272985294,-1.0492638003294088,RIGHT_ACCELERATE
0.0734923100284786,0.36134581945560973,1.6069878397255724,-0.7745819103005881,-1.4507871096808027,0.815588639278318,0.62991491284222,-1.0345315365518446,RIGHT_ACCELERATE
-0.6086547843816265,0.14248149485052428,1.3898957730004577,-0.3691412757474706,-1.1148586497789275,0.8380862989043396,0.6742400656843013,-1.0199705458808592,RIGHT_ACCELERATE
-0.9802874760929102,-0.0239874544036535,1.0751135211286578,0.0014848311838125577,-0.7714693963412924,0.8616642086472157,0.7186433766731507,-1.0052824156171063,ACCELERATE
-1.2615015391540487,-0.16661259630096892,0.7607729525451242,0.3133255875296867,-0.4594985221107986,0.8845950916303258,0.7642138275189699,-0.9903467284911142,ACCELERATE
-1.5478630835270772,-0.30987459943858364,0.4452781315803053,0.8385458686652083,-0.14636024205110582,0.9056526673917299,0.8076661598852168,-0.9761902463175773,ACCELERATE
-1.8283538858961985,-0.4487765869732486,0.1398807781684188,3.810098306536424,0.15701910006033765,0.9270618392916874,0.8529236511224286,-0.9614991933045653,ACCELERATE
-2.095140462455886,-0.5846636653404665,-0.1684798866848083,3.8327253543746163,0.45341977336938766,0.9481703384554805,0.8985729141580853,-0.9467286415117081,LEFT_ACCELERATE
-2.2185828430391066,-0.6819866249982633,-0.4687617807727343,4.0500136248045,0.6594961369190834,0.9663080561887287,0.9442591306271509,-0.9322059388560158,LEFT_ACCELERATE
-2.182059466342824,-0.7286598714750675,-0.6902164036291859,4.52174688663587,0.7598122711885389,0.9783124994283642,0.9914032090974414,-0.9176822132380829,LEFT_ACCELERATE
-2.146505958309883,-0.7534553903059263,-0.7991563169026996,4.750964717370941,0.8221104174906231,0.9834707405409411,1.0397710021501865,-0.9030795733901563,LEFT_ACCELERATE
-2.2657155155047066,-0.80492836859692,-0.880402638206772,4.580744137003659,0.9168377697789506,0.9852796446360964,1.089211752857938,-0.8882336146664161,LEFT_ACCELERATE
-2.289691147355585,-0.8410683419036126,-0.9717280028454389,4.622716191628169,0.987477219021925,0.9835830715756226,1.138551780933034,-0.8734049001633042,LEFT_ACCELERATE
-2.1325932199396203,-0.8231623817046372,-1.0136610258309395,5.105996213565558,0.9859010229511768,0.974863187790076,1.186197183415859,-0.8588876045937411,LEFT_ACCELERATE
-1.7789126683617262,-0.7367777264344294,-0.9755607382115954,6.433955206128204,0.9242282018428319,0.9570871759885022,1.2315383921659269,-0.844448346429394,LEFT_ACCELERATE
-1.4605399370244467,-0.6132655825190042,-0.848926106055872,0.7117260453051193,0.8185645957105939,0.930196249596085,1.2752366447261896,-0.8295157281901239,LEFT_ACCELERATE
-1.1606388788825326,-0.4632039779591337,-0.6782869712312373,0.35701543190040413,0.6806432277419009,0.8979564937689144,1.3144229811736443,-0.8149988710329497,LEFT_ACCELERATE
-0.9774698880026339,-0.32530897411433085,-0.47913063208226725,0.1639103025773477,0.5023343749148219,0.8611115399565824,1.3499725111348675,-0.8005898633234333,LEFT_ACCELERATE
-0.9641935454270267,-0.2444322958535158,-0.30452182513355835,0.08506287466860231,0.3098452079875653,0.8214470771737434,1.3844870179390973,-0.7859109397198463,LEFT_ACCELERATE
-0.7523922648616141,-0.11136432426960546,-0.11756032671697378,-0.08547022127111484,0.1443168723729365,0.7791709178345582,1.4154494168345562,-0.7714252098422807,LEFT_ACCELERATE
-0.34868581401425075,0.09156056739572849,0.12804446276585407,-0.2936072659561047,-0.04925794233520927,0.7322536145791135,1.4409440156715858,-0.756903676286292,LEFT_ACCELERATE
0.016341832853139022,0.2559607246026228,0.3901314583835112,-0.44786110358982695,-0.3017872469212307,0.6812245461301852,1.4619456656448138,-0.742098928327104,LEFT_ACCELERATE
0.05026699213214348,0.29963651629593724,0.582995180042275,-0.5273300065760179,-0.5506577549695585,0.6298773187473604,1.4809390763740937,-0.7274831361075119,ACCELERATE
-0.186430651389023,0.2591298141616958,0.6948142508949906,-0.5311266315021822,-0.715468601772354,0.5798932659140745,1.5003272020956302,-0.7131493891914155,LEFT_ACCELERATE
-0.12841704631404943,0.24848174485094002,0.7723642756389772,-0.534035285474541,-0.8047087502607879,0.5273961806165713,1.5200655678807176,-0.6981673764896678,LEFT_ACCELERATE
0.5408696264273083,0.30173081859669715,0.8513862460426187,-0.5950090817887393,-0.8796189426454711,0.4757038348515266,1.5350349786268056,-0.6838739635133458,LEFT_ACCELERATE
0.6013161847716127,0.15072443956158255,0.9238501906216164,-0.6143833738361957,-0.9539384950690315,0.42077946311294606,1.5471086136840548,-0.6690271279648281,LEFT_ACCELERATE
0.6144526601396028,0.12438890700769456,0.9428749388870927,-0.5462811266000236,-0.9676292518859966,0.3667764305208236,1.5588418193237903,-0.6544440705369369,LEFT_ACCELERATE
0.6145649219772954,-0.034472839904958134,0.703812738721652,-0.47337295883059394,-0.9311156120075252,0.3125030920155791,1.5698264726708377,-0.6398439150258806,LEFT_ACCELERATE
0.6175610247930822,-0.04461607472586282,0.6781612472766497,-0.34422140114257377,-0.8416024411880689,0.2592013046292953,1.580366049709301,-0.6255234666189126,ACCELERATE
0.6182934872750747,-0.043348617921556455,0.6811678805286769,-0.19928487852048832,-0.6886435383702532,0.20328134293033212,1.5918772077270467,-0.610469554285393,ACCELERATE
0.39273369033937666,-0.06775096556506251,0.6234378331497832,-0.05852882692591769,-0.5130510347603515,0.1502000988088065,1.6030803114592036,-0.5961606507379983,ACCELERATE
0.12384266441245843,-0.16028336814895533,0.45103993240163776,0.0869348303966599,-0.33149812167700515,0.09629221060305933,1.6146382335563962,-0.5816166120127152,ACCELERATE
-0.15335389714569284,-0.2561155443974497,0.26206770442697325,0.23759515730825667,-0.14339812318567638,0.040912748399305546,1.6266389428114305,-0.5666663111404279,ACCELERATE
-0.4247386081557758,-0.35021190453877504,0.07645316575645236,0.3855231693556354,0.0413339392186129,-0.013001879668522554,1.638400599324676,-0.5521056127443683,ACCELERATE
-0.6802870386192684,-0.44175880575152277,-0.1065874598170618,0.5269419045736822,0.22219562516624933,-0.06602501120143958,1.649997109962951,-0.537783556825308,LEFT_ACCELERATE
-1.6319932089084606,-0.09659075466856124,0.5334001719873903,-0.4759709798544486,-0.5597556914848063,-0.785528877854077,1.6669809733621441,-0.34781961487262547,LEFT_ACCELERATE
-1.2997533800791932,0.3915172885454125,0.4350980040207752,-0.35671637616816987,-0.4501201307146822,-0.8369244450254929,1.6472488209862142,-0.33305826973993397,LEFT_ACCELERATE
-1.1179057662396723,0.16282771219126566,0.2965678001926975,-0.24589948375719092,-0.2977528588646354,-0.8843873026727078,1.6223608470958581,-0.3185219763001872,LEFT_ACCELERATE
-0.8185200083363455,-0.10128889301715144,0.1361481311235038,-0.08209132967704698,-0.09272398933995066,-0.9294724867524963,1.5917441099624665,-0.3035165816043675,LEFT_ACCELERATE
-0.3404115644689321,-0.3773022273117532,-0.04896248027787961,0.16333045440680638,0.18871842965167063,-0.9662021140358885,1.556958829327592,-0.28926379484274584,LEFT_ACCELERATE
0.07083667344175805,-0.5994757240958788,-0.32246153632447944,0.41933153907692744,0.5334029287758622,-0.99756681110289,1.516057264931186,-0.2744498402233921,LEFT_ACCELERATE
0.30930842207006154,-0.7692415379506653,-0.6711338929494605,0.5813089459750443,0.854154121891503,-1.0243630049893924,1.4729313000564652,-0.2597147998340318,LEFT_ACCELERATE
0.20276825738410836,-0.8788481322057075,-0.9982150574896629,0.6078443210926004,1.0841925306424882,-1.0500362629658615,1.4299851970257713,-0.2451755836450259,ACCELERATE
-0.04967548914189522,-0.9311683194411051,-1.2234780160717693,0.5682460460637989,1.2223700738292187,-1.0766815588291083,1.387834737388747,-0.23072697268304984,ACCELERATE
-0.3113099834947051,-0.9319410115924592,-1.347836012383129,0.5035676642155855,1.301441503121208,-1.1042607000273414,1.3458978228138132,-0.21621698398663433,ACCELERATE
-0.5627212891855387,-0.8646467531146582,-1.3797273384225583,0.42112986329126545,1.3273875436281477,-1.1331361413657992,1.3028807561101123,-0.20125689190432958,LEFT_ACCELERATE
-0.5229566739885414,-0.805636613792123,-1.3596359773008642,0.378375264653048,1.3129218196138708,-1.1593841598030559,1.2604016398308198,-0.18676443970346807,LEFT_ACCELERATE
0.0373495193655527,-0.8308534993536509,-1.352415177567899,0.40114267256426817,1.304854530010649,-1.1801283319776983,1.2161945417627273,-0.1723991270953741,LEFT_ACCELERATE
0.5499628352803817,-0.8977756214145096,-1.3867778386238585,0.46033780762517873,1.3354429411516153,-1.194167090255417,1.1684778485853615,-0.15758078835213177,LEFT_ACCELERATE
0.5898986037709106,-0.9110306596112417,-1.4232313994852608,0.46956768521427367,1.370387817509185,-1.2034946849385908,1.1208383324901592,-0.1430722610303457,LEFT_ACCELERATE
0.6120730772521261,-0.8351850956391312,-1.4040497963879877,0.41745644564231926,1.3713704005988716,-1.2127249260583741,1.0718292502080733,-0.12816770118396234,ACCELERATE
0.6166702915235242,-0.7284278176780925,-1.3188248398265954,0.35252683808962565,1.3214568643540887,-1.222417596604263,1.025245359626544,-0.11396167841048505,ACCELERATE
0.6180468793037502,-0.6104681818285673,-1.1772187874397613,0.2809214460799839,1.2199153503666331,-1.233132105128972,0.9767287717755582,-0.0991374941687246,ACCELERATE
0.6186615588740656,-0.4888496147983896,-1.0269847234004144,0.2071916175551838,1.0790105568896173,-1.2442030774704036,0.9284067617376563,-0.08435276704196101,ACCELERATE
0.6187903839337128,-0.36724134137926373,-0.8766824399580317,0.1335136657786861,0.9295523850494295,-1.2552309895818743,0.8813532682324485,-0.06994215182035213,ACCELERATE
0.6187094081819345,-0.2419649620392002,-0.7217885425347049,0.05763325318413986,0.7754835547878932,-1.266626973050318,0.8334325136174948,-0.05525972091765435,ACCELERATE
0.618448077346651,-0.12233708987680333,-0.5690876250454504,-0.015777993535561266,0.6216535571280857,-1.2779151187254671,0.7862455953261726,-0.04079649620938324,LEFT_ACCELERATE
0.6023007762989138,-0.11829975660291596,-0.4543356178140599,-0.0390108279184462,0.4682194666234271,-1.2874677499147866,0.7383176462374577,-0.026191518162049468,LEFT_ACCELERATE
0.6105897487081922,-0.11651471018202043,-0.3747096318200397,-0.05293847975502293,0.367046111605027,-1.294048101926432,0.6891708878893071,-0.01134249055158724,ACCELERATE
0.6165653911178118,-0.05457805248259242,-0.2894562920033699,-0.09743325044617468,0.2820444985423013,-1.3004326235009493,0.6410218722432061,0.003198187012047883,ACCELERATE
0.6182198729552767,0.011691544147235427,-0.19925779239440458,-0.14486575119038692,0.19236137008302526,-1.3071605036048097,0.5926269364030895,0.017823624304194815,ACCELERATE
0.6184094298287565,0.07844919220541671,-0.10833228308885733,-0.1926452822790901,0.10193548214243797,-1.313976001915722,0.5450338573658001,0.03221378028099054,ACCELERATE
0.6186633992320605,0.14884921215690597,-0.012354554343915684,-0.24304270653313437,0.006462397352860187,-1.3210745744340315,0.49641098751607077,0.04691959317776039,ACCELERATE
0.6188934439814303,0.2192308826278244,0.08365653717477343,-0.2934369930806282,-0.08905974226570329,-1.3282326824007225,0.4480006816638282,0.06156402834009103,ACCELERATE
0.6186394745781263,0.28994261997486437,0.18015711535903756,-0.3440760207390649,-0.18507788071067965,-1.335455942367529,0.3995544034427803,0.07622015449945757,ACCELERATE
0.6187572574898035,0.3620829315165889,0.2786380480387164,-0.39574672631132213,-0.28307208640813714,-1.342837963530018,0.35029645777286755,0.0911247143458412,LEFT_ACCELERATE
0.6101259784934634,0.3541752004871778,0.35261626418436093,-0.4185480214532883,-0.37136681455611614,-1.348900843908564,0.3035013112799899,0.10525766838784284,LEFT_ACCELERATE
0.6144434583496283,0.34238655431703835,0.40290790687316186,-0.43152850427247275,-0.4306820308532009,-1.353024890628506,0.2540481337539238,0.12013592349089522,ACCELERATE
0.6176272776809006,0.378951698515006,0.4560722337671535,-0.46059517185457505,-0.48363547998513845,-1.3570298664516858,0.20637624252679693,0.1344763927302874,ACCELERATE
0.6184499177046459,0.4190482226262437,0.5136982092100297,-0.4922443811082157,-0.540952826883526,-1.3613448759305866,0.15723896780314964,0.14926111985705096,ACCELERATE
0.6186965256759697,0.45906530691305913,0.5712704058534325,-0.5238471523049084,-0.5982240919728661,-1.3656703696393908,0.10936693939685059,0.16366735095477122,LEFT_ACCELERATE
0.6070304963459489,0.41044791059236113,0.6095863066225164,-0.5229039577158134,-0.6465985948961328,-1.368930590702632,0.05985179128997875,0.1785543743056006,LEFT_ACCELERATE
0.604378540475218,0.29881504137916326,0.5986288762298606,-0.47403606081494326,-0.6412159422974106,-1.3682771985175675,0.011122868356580325,0.1931827343470067,LEFT_ACCELERATE
0.6146845452469675,0.27702033394409314,0.5785086339010421,-0.45745683776271595,-0.6210885973135117,-1.3667693415953588,-0.03651373724696378,0.20748082372214308,ACCELERATE
0.61766776555679,0.2673376263306854,0.5628480483137197,-0.44818909851457767,-0.605508486325606,-1.3656025965817997,-0.08572086377040054,0.22224655297872295,ACCELERATE
0.6184756827165749,0.2600513161249963,0.550960443870917,-0.4411897119220497,-0.593682308513427,-1.3647189257756382,-0.13385163161487118,0.2366893184421809,ACCELERATE
0.6186615588740656,0.2539431768364459,0.5410671365752441,-0.4353435370770669,-0.5838406215102216,-1.3639797875674335,-0.1837018786882426,0.25164502640059727,ACCELERATE
0.6187830225017326,0.2488693216844604,0.5329096894181212,-0.43050331095218997,-0.5757242770780144,-1.3633705789226773,-0.23255577617130185,0.26630261393459354,ACCELERATE
0.618617390282187,0.24441890132357633,0.5257974431877962,-0.42626949891331584,-0.568647498617649,-1.362837380944722,-0.2813449168500807,0.28093974222377666,ACCELERATE
0.6188824018334603,0.2404721965817765,0.5195187683493049,-0.4225220313897769,-0.5624006882234586,-1.3623663394726242,-0.3287633663878964,0.29516622424206684,ACCELERATE
0.6186891642439901,0.23660515543855282,0.513390972920447,-0.4188567717778622,-0.5563025288261951,-1.3619069055407764,-0.3784642954285717,0.310078090961598,ACCELERATE
0.6187314924778738,0.2329891888953345,0.5076769754764241,-0.4154337431116501,-0.550616628193742,-1.3614766776779463,-0.42739266879591964,0.3247575991150369,ACCELERATE
0.6188474350315561,0.22955336054552475,0.5022577655258096,-0.41218307912528124,-0.545223570025235,-1.3610700393323991,-0.4752731343578112,0.3391229117231308,ACCELERATE
0.6188014260816821,0.22612782580676682,0.4968634531675434,-0.40894454760424137,-0.5398552870228824,-1.3606648987339809,-0.5240725958362218,0.3537629627615728,ACCELERATE
0.6187959050076974,0.22271482242059398,0.4914935404497796,-0.4057189852702769,-0.5345112836833614,-1.360260132572345,-0.5735724066331211,0.3686134517466645,ACCELERATE
0.5552299398619436,0.21944190165438873,0.4863477060631534,-0.4026268800549293,-0.5293907523425535,-1.3598748371233873,-0.6212181361374803,0.3829086183725417,ACCELERATE
0.27833519701496534,0.21609200257944733,0.4810823632332537,-0.3994615616867354,-0.5241508047008813,-1.3594794318813082,-0.6703236897722721,0.39764073601264305,ACCELERATE
0.0013079483923494329,0.21274792163249182,0.47582847329583466,-0.3963027279120795,-0.5189222536356399,-1.3590832777656645,-0.7197274870466143,0.4124634588797738,ACCELERATE
-0.27188583452677406,0.20945799403063559,0.4706597331242476,-0.3931945158031056,-0.5137784336386471,-1.3586949868224487,-0.7682251076485936,0.4270129046911862,ACCELERATE
-0.5482100663953169,0.21363943785924996,0.46543273258656487,-0.3900507430198922,-0.5085766397528526,-1.3583018282010633,-0.8173578040707566,0.4417537905790645,ACCELERATE
-0.8235938753284372,0.25425914594090937,0.46021867879690354,-0.3879118730546014,-0.5033877289534585,-1.357910167326807,-0.8662089349516332,0.45640991673843107,ACCELERATE
-1.089352611947942,0.34794980354229665,0.45518338972030553,-0.3977983680345077,-0.4983762083437303,-1.3575304884295833,-0.9135531506010959,0.47061301676264944,ACCELERATE
-1.3670203051528018,0.5469973604533548,0.44991207146824214,-0.42716981151288674,-0.49313081016550403,-1.357135083187504,-0.9627819913544297,0.4853816687684885,ACCELERATE
-1.6462320587154293,1.0808034423840394,0.46229563595063095,-0.4746907955818246,-0.5003676361992274,-1.3567359335776026,-1.0123947553893782,0.5002672307446882,ACCELERATE
-1.9171345959308337,5.361475443797303,0.5225547807603037,-0.5368542010395542,-0.5435165610771916,-1.356347268197604,-1.0605483493369634,0.5147129189574052,ACCELERATE
-2.1921402112959907,4.881551492692069,0.6463291775070101,-0.6151893460588135,-0.6261620558386262,-1.3559526118290897,-1.1094249878975386,0.5293778133645488,ACCELERATE
-2.4498904460646482,4.431035940813875,0.8291188353496494,-0.7044893112091845,-0.7482862823639,-1.3553976965177628,-1.1580995271497339,0.5439813300372531,LEFT_ACCELERATE
-2.5758476758479754,4.331255045856202,0.984626209448448,-0.775478666832735,-0.8905611425292583,-1.3521052738912465,-1.2064185939938243,0.5585190848516294,LEFT_ACCELERATE
-2.5577486751465885,4.674694665379053,1.0538206022002163,-0.810525593919747,-1.0095731126822067,-1.3424590335063593,-1.2539721034254279,0.57304368729434,LEFT_ACCELERATE
-2.35001348153523,5.916193667902432,1.036253856942679,-0.7963052986522222,-1.0575403118738937,-1.3239637286460413,-1.2997946878744198,0.5876793542088938,LEFT_ACCELERATE
-1.9540448158776555,8.977553874092282,0.9670325747911738,-0.7139302518589129,-1.008119305932262,-1.2954851902967912,-1.341982100944853,0.6024465448401028,LEFT_ACCELERATE
-1.4355165893670405,0.6778801774302641,0.8694021438661264,-0.5634600699642794,-0.8560746067455464,-1.2595377614515648,-1.3775074313125164,0.6167621707107935,LEFT_ACCELERATE
-0.7985466030170967,0.1585404231881394,0.7315820193718329,-0.32768066729069967,-0.6088684943594765,-1.2160956059723853,-1.4069429666629507,0.6312794662803568,LEFT_ACCELERATE
-0.19889171537286518,-0.15256674024646502,0.509435741399935,-0.045806263585188405,-0.2706290069587115,-1.1656233999060515,-1.430478706507756,0.6463769275778359,LEFT_ACCELERATE
0.24682090670935183,-0.34656707112978064,0.19708747815614303,0.16851269054569307,0.06022995844463394,-1.115527502805901,-1.4480610193152583,0.6605610297318703,LEFT_ACCELERATE
0.34820990936742485,-0.4736960766850374,-0.1784010792839117,0.26949747489030834,0.33796551707622235,-1.0593833283617138,-1.4659118168026635,0.6762225816363405,ACCELERATE
0.1060611254652014,-0.5198631460270705,-0.4683375257991127,0.2676987323150971,0.5189723854975241,-1.0093274959972665,-1.482892409986511,0.6902970806931616,LEFT_ACCELERATE
0.07741411291572814,-0.5506772944851589,-0.65065363143528,0.2731652446674635,0.6495285920718135,-0.9587264836778312,-1.5002399213321742,0.7045425605816358,LEFT_ACCELERATE
0.47571543233190805,-0.6140002330642972,-0.7921212532086556,0.31411649876086173,0.777666246926103,-0.904914675950415,-1.5156557164729845,0.719391588192098,LEFT_ACCELERATE
0.3642081414175711,-0.588920744832897,-0.8911155742425639,0.2786039360217484,0.8540971390093477,-0.8510672967286829,-1.5299550600946872,0.7341397809531237,LEFT_ACCELERATE
